"***","nettuno","lungomare trieste 26            tel. 0431/71333/73221 fax 0431/73678"
"***","niagara","lungomare trieste            152/a tel. 0431/71745 fax 0431/720641"
"***","nuova            graziosa","via              latisana 70 tel.            0431/70710 fax 0431/71435"
"***","pelikan","lungomare trieste 10            tel. 0431/71670 fax 0431/720775"
"***","rossini","via adriatica 32            tel. 0431/71530 fax 0431/720720"
"***","salus","via              tirolo 11 tel.            0431/720082 fax 0431/71236"
"***","vienna","via              carinzia 1 tel.            0431/71231 fax 0431/71127"
"***","villa            romana","via              latisana 96 tel.            0431/71843 fax 0431/71843"
"***","vittoria</<>","lungomare              marin 28            tel. 0431/71221/71241 fax 0431/73292"
"**","adriatica","via              miramare 79 tel.            0431/71284"
"**","al            prater","via adriatica 21            tel. 0431/71235 fax 0431/71235"
"**","athena","via adriatica 52            tel. 0431/71500 fax 0431/71500"
"**","aurora","via              latisana 75 tel.            0431/71434 fax 0431/71524"
"**","bologna","via della quercia 3            tel. 0431/71515 fax 0431/71515"
"**","capitol","via adriatica 50            tel. 0431/71441 fax 0431/71441"
"**","castiglione","lungomare trieste            126 tel. 0431/71551 fax 0431/71551"
"**","centrale","via              carnia 33 tel.            0431/71295 fax 0431/71295"
"**","ciao            meubl�","via              carinzia 1/c            tel. 0431/71577 fax 0431/73332"
"**","corallo","via              miramare 57 tel.            0431/71354/73206 fax 0431/720256"
"**","cristallo","via              tirolo 2 tel.            0431/71245 fax 0431/71282"
"**","da giovanna","viale centrale 11            tel. 0431/71587 fax 0431/71587"
"**","flavia","via marina 6 tel.            0431/71207"
"**","flora","via              aquileia 8 tel.            0431/71100 fax 0431/720054"
"**","gloria","via              tirolo 7/b tel.            0431/71892 fax 0431/73669"
"**","luna","lungomare trieste 68            tel. 0431/71490 fax 0431/721070"
"**","myriam","parco san giovanni            bosco16 tel. 0431/71535/70797 fax 0431/71535"
"**","ondamare","viale venezia 103            tel. 0431/70232"
"**","pasha","viale venezia 90            tel. 0431/71392 fax 0431/71392"
"**","regina","via              lilienfeld 4            tel. 0431/73444/71616 fax 0431/71616"
"**","rio","via friuli 17/19            tel. 0431/71280 fax 0431/71280"
"**","selene","viale italia 4/a            tel. 0431/71251 fax 0431/720999"
"**","simi            lan","via pordenone 15            tel. 0431/720789 fax 0431/71138"
"**","sole","via vicenza 31 tel.            0431/71414/73736 fax 0431/73736"
"**","stiefel","via              codroipo 6 tel.            0431/720433/4 fax 0431/720433"
"**","tamanaco","via              tricesimo 5 tel.            0431/71565 fax 0431/71565"
"**","trieste","via              tirolo 13 tel.            0431/721165 fax 0431/721165"
"**","villa candia","via              miramare 22 tel.            0431/71640 fax 0431/71640"
"*","alessandria","via vicenza 28 tel.            0431/70595 fax 0431/70595"
"*","alla nave","via              carso 25 tel.            0431/71807/73467"
"*","al ponte","via              latisana 109            tel. 0431/71325"
"*","amalfi","via udine 80 tel.            0431/71533"
"*","bahia","via adriatica 64/66            tel. 0431/70432 fax 0431/720887"
"*","blu            hotel","via              latisana 69 tel.            0431/71881"
"*","capri","via              miramare 8 tel.            0431/71179"
"*","carla","via mercato 11 tel.            0431/71626"
"*","chez mauro","via              latisana 69 tel.            0431/71881"
"*","claudia","via              maniago 8 tel.            0431/71525"
"*","elvia","via              miramare 4 tel.            0431/71005"
"*","farfalla","via              carso 13 tel.            0431/71681 fax 0431/71681"
"*","franca","lungomare trieste            118 tel. 0431/71371"
"*","garden","via              sabbiadoro 19            tel. 0431/71639 fax 0431/721369"
"*","imperia","viale dei platani 80            tel. 0431/71331"
"*","la fenice","via tarvisio 4 tel.            0431/73456 fax 0431/70328"
"*","la parigina","via              miramare 12 tel.            0431/71357"
"*","la            perla","via padana 10 tel.            0431/71445 fax 0431/71445"
"*","la quercia","via piave 2 tel.            0431/70328 fax 0431/73456"
"*","orchidea","via              latisana 122            tel. 0431/71558 fax 0431/71558"
"*","ornella","via adriatica 11            tel. 0431/71262"
"*","raggio di luna","via adriatica 40            tel. 0431/720838"
"*","rina","viale dei platani 17            tel. 0431/71708"
"*","tivoli","via vicenza 30 tel.            0431/71855"
"*","zen","parco san giovanni            bosco 15 tel. 0431/71237 fax 0431/71237"
