tableId,subjectColumn,subjectColumnCorrect,propertyIdentified,correctly,falsePositives,notIdentified,seedListContains,executionTimeFull,executionTimePure,disambiguationTime,classSearchTime,propertySearchTime
87684775_0_3688301103288332064.csv,,False,,0,0,0,0,0,0,0,0,0
63504330_0_8522180319329276399.csv,1,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,0.1561129093170166,0.0019690990447998047,0,0.154127836227417,1.5974044799804688e-05
52982899_0_5726315103246010014.csv,,False,,0,0,1,0,0,0,0,0,0
5920491_0_3348835015780600788.csv,0,True,http://dbpedia.org/property/location|http://www.w3.org/2000/01/rdf-schema#label,1,1,0,0,24.9987850189209,0.007277011871337891,0,2.650301933288574,22.341206073760986
75686837_0_7143521782053477488.csv,,False,,0,0,0,0,0,0,0,0,0
37222124_0_2523821086878486427.csv,,False,,0,0,0,0,0,0,0,0,0
41839679_0_3009344178474568371.csv,,False,,0,0,0,0,0,0,0,0,0
91412091_0_7825290509158569518.csv,,False,,0,0,0,0,0,0,0,0,0
67044147_3_2407225246443640173.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,5.079433917999268,0.004662036895751953,0,0.8838789463043213,4.190892934799194
38825076_4_4240132090463534680.csv,,False,,0,0,0,0,0,0,0,0,0
48154773_2_8458867040172221682.csv,,False,,0,0,0,0,0,0,0,0,0
62225043_0_1859194456424768736.csv,,False,,0,0,1,0,0,0,0,0,0
34061753_1_7120939110353093152.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,2.1117448806762695,0.0024979114532470703,0,0.4759199619293213,1.6333270072937012
25596525_7_8049218440277756227.csv,1,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,3.382805109024048,0.0030803680419921875,0,0.4300038814544678,2.949720859527588
43619692_1_8695615891377032939.csv,,False,,0,0,0,0,0,0,0,0,0
15432418_0_1240151322836769987.csv,,False,,0,0,0,0,0,0,0,0,0
17871230_1_6194965835407257694.csv,,False,,0,0,1,0,0,0,0,0,0
36011298_0_6854642860526463972.csv,,False,,0,0,1,0,0,0,0,0,0
31786950_6_6643972137715983094.csv,,False,,0,0,0,0,0,0,0,0,0
12125836_0_1134348206297032434.csv,,False,,0,0,1,0,0,0,0,0,0
2066887_0_746204117268168398.csv,,False,,0,0,1,0,0,0,0,0,0
44714784_0_9148174727002289290.csv,,False,,0,0,0,0,0,0,0,0,0
55150207_16_3215605693899991922.csv,0,True,http://www.w3.org/2002/07/owl#sameAs|http://www.w3.org/2000/01/rdf-schema#label,0,2,0,0,3.322545051574707,0.003922939300537109,0,0.7973480224609375,2.5212740898132324
23525318_0_7885756089060858697.csv,0,True,http://dbpedia.org/property/currencyCode|http://www.w3.org/2000/01/rdf-schema#label,0,2,0,0,33.12941002845764,0.006556987762451172,0,2.0649540424346924,31.057898998260498
64453534_0_2231985329462980688.csv,2,False,http://www.w3.org/1999/02/22-rdf-syntax-ns#type|http://www.w3.org/2000/01/rdf-schema#label,0,2,1,0,7.344027996063232,0.0031468868255615234,0,0.7768490314483643,6.564032077789307
36508695_2_4137125988909119946.csv,,False,,0,0,1,0,0,0,0,0,0
82726631_0_8916527354641308381.csv,,False,,0,0,0,0,0,0,0,0,0
17362344_1_5095929604749154053.csv,5,False,http://www.w3.org/1999/02/22-rdf-syntax-ns#type|http://dbpedia.org/ontology/abstract|http://www.w3.org/2000/01/rdf-schema#label,0,3,1,0,25.43079400062561,0.009223222732543945,0,4.637200832366943,20.784369945526123
83532490_1_8333702357543616751.csv,,False,,0,0,0,0,0,0,0,0,0
15083191_0_8241448979933321195.csv,,False,,0,0,0,0,0,0,0,0,0
7866138_0_3576557501117896371.csv,,False,,0,0,0,0,0,0,0,0,0
14354060_0_2913685180675424978.csv,,False,,0,0,1,0,0,0,0,0,0
62958765_0_3674859967182781097.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,1.1559951305389404,0.002602100372314453,0,1.1533401012420654,5.2928924560546875e-05
17627487_0_7482364338839093515.csv,,False,,0,0,0,0,0,0,0,0,0
38552884_0_7504620928763706132.csv,,False,,0,0,0,0,0,0,0,0,0
73146534_0_2437590818976170846.csv,1,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,1.2261409759521484,0.002917051315307617,0,1.2232019901275635,2.193450927734375e-05
3876573_0_5902554158837152331.csv,,False,,0,0,1,0,0,0,0,0,0
73329570_0_6585265340512320118.csv,,False,,0,0,0,0,0,0,0,0,0
93282452_50_2022610686980235524.csv,,False,,0,0,0,0,0,0,0,0,0
53445890_1_3674988499038067538.csv,,False,,0,0,0,0,0,0,0,0,0
9155607_0_3860438754576233830.csv,,False,,0,0,0,0,0,0,0,0,0
66986032_1_2775601573719835514.csv,3,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,0.5788400173187256,0.002004861831665039,0,0.5768201351165771,1.5020370483398438e-05
24859353_0_7027810986004269522.csv,,False,,0,0,1,0,0,0,0,0,0
89892933_0_8247479835926862600.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,2.6368939876556396,0.004393815994262695,0,2.6324410438537598,5.91278076171875e-05
61714447_0_2408934031491056964.csv,,False,,0,0,0,0,0,0,0,0,0
41346299_0_5222632701245297340.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,0.32027697563171387,0.0022618770599365234,0,0.3179969787597656,1.811981201171875e-05
24074438_0_5878229540726224471.csv,2,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,1,0,2.935788869857788,0.003948688507080078,0,2.9317710399627686,6.914138793945312e-05
60756411_0_463101439270968728.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,0.23049211502075195,0.0018610954284667969,0,0.22861599922180176,1.5020370483398438e-05
61086277_0_5431539545753310611.csv,,False,,0,0,0,0,0,0,0,0,0
27411298_0_6391178424656872117.csv,0,True,http://dbpedia.org/ontology/wikiPageExternalLink|http://dbpedia.org/property/country|http://www.w3.org/2000/01/rdf-schema#label,0,3,1,1,43.58403515815735,0.008809089660644531,0,2.6201171875,40.955108880996704
58480457_0_4976666994701664315.csv,2,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,1.1128060817718506,0.0029451847076416016,0,1.1098320484161377,2.8848648071289062e-05
40643655_0_1197576731513171589.csv,7,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,0.23487305641174316,0.0062367916107177734,0,0.22861003875732422,2.6226043701171875e-05
27100349_0_4569354779422013472.csv,1,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,1,0,4.243035078048706,0.0036573410034179688,0,0.3134758472442627,3.9259018898010254
32936911_79_1142044601974469341.csv,,False,,0,0,0,0,0,0,0,0,0
28981185_0_4400650637320353140.csv,,False,,0,0,0,0,0,0,0,0,0
37856682_0_6818907050314633217.csv,,False,,0,0,0,0,0,0,0,0,0
20886950_0_139024002426598867.csv,4,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,1.468247890472412,0.0035300254821777344,0,1.4646458625793457,7.200241088867188e-05
92559788_0_507775366092031581.csv,1,False,http://dbpedia.org/ontology/location|http://dbpedia.org/ontology/country|http://dbpedia.org/ontology/country|http://dbpedia.org/ontology/location|http://www.w3.org/2000/01/rdf-schema#label,0,5,1,0,68.16930198669434,0.010165214538574219,0,4.027880907058716,64.13125586509705
29414811_13_8724394428539174350.csv,,False,,0,0,1,0,0,0,0,0,0
55961337_0_6548713781034932742.csv,,False,,0,0,1,0,0,0,0,0,0
44942480_0_2396126158991576450.csv,,False,,0,0,0,0,0,0,0,0,0
37766292_0_8154499853610546668.csv,,False,,0,0,0,0,0,0,0,0,0
66331605_0_697628901562774965.csv,,False,,0,0,0,0,0,0,0,0,0
34574938_0_498813987749776643.csv,2,False,http://www.w3.org/1999/02/22-rdf-syntax-ns#type|http://www.w3.org/1999/02/22-rdf-syntax-ns#type|http://www.w3.org/2000/01/rdf-schema#label,0,3,0,0,6.460576057434082,0.004172086715698242,0,1.2109670639038086,5.245436906814575
19655010_0_660968701335909436.csv,,False,,0,0,0,0,0,0,0,0,0
81018286_0_4591208644539747649.csv,,False,,0,0,0,0,0,0,0,0,0
18036618_0_7337008284167773018.csv,0,True,http://dbpedia.org/ontology/abstract|http://www.w3.org/1999/02/22-rdf-syntax-ns#type|http://www.w3.org/2000/01/rdf-schema#label,0,3,0,0,2.757904052734375,0.0020990371704101562,0,0.39638519287109375,2.359419822692871
59296459_0_4532872443713262457.csv,,False,,0,0,0,0,0,0,0,0,0
5873256_0_7795190905731964989.csv,,False,,0,0,1,0,0,0,0,0,0
23723517_0_6355329536965120157.csv,,False,,0,0,0,0,0,0,0,0,0
1092764_0_7623796846778750529.csv,1,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,1,0,1.2370049953460693,0.003719806671142578,0,1.2332580089569092,2.7179718017578125e-05
30098333_0_6321221304321476486.csv,,False,,0,0,0,0,0,0,0,0,0
33832430_0_2157776220385390595.csv,,False,,0,0,0,0,0,0,0,0,0
12183399_0_6725061928072492226.csv,,False,,0,0,1,0,0,0,0,0,0
66063951_0_7222945401533576619.csv,0,True,http://dbpedia.org/ontology/country|http://www.w3.org/2000/01/rdf-schema#label,0,2,0,0,18.14901900291443,0.006592750549316406,0,1.2286150455474854,16.913811206817627
51416220_0_6217242186929928654.csv,0,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,1,0,2.498384952545166,0.0028955936431884766,0,0.3218221664428711,2.1736671924591064
27022788_15_8197756995366961874.csv,3,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,2.9415769577026367,0.005445957183837891,0,2.936044931411743,8.606910705566406e-05
34822201_0_9172176454913296735.csv,,False,,0,0,0,0,0,0,0,0,0
65118854_0_3532892672194638773.csv,1,False,http://dbpedia.org/ontology/country|http://www.w3.org/2000/01/rdf-schema#label,0,2,1,1,27.44091010093689,0.008648157119750977,0,2.132533073425293,25.299728870391846
13454929_38_5704125866480389014.csv,,False,,0,0,0,0,0,0,0,0,0
25820616_1_1721811200152530444.csv,,False,,0,0,1,0,0,0,0,0,0
54282710_0_481888903935983790.csv,,False,,0,0,0,0,0,0,0,0,0
22405951_0_4867943948898983454.csv,1,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,1,0,58.90825080871582,0.0038480758666992188,0,1.0305747985839844,57.87382793426514
45743876_0_3539118723491007120.csv,,False,,0,0,0,0,0,0,0,0,0
65842312_0_4733067625464702086.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,8.360280990600586,0.006078243255615234,0,2.4979729652404785,5.856229782104492
48041281_0_813706116018869489.csv,0,True,http://dbpedia.org/property/currency|http://www.w3.org/2000/01/rdf-schema#label,0,2,1,0,20.801382780075073,0.008931636810302734,0,2.401421070098877,18.391030073165894
86956991_0_8784107551825329794.csv,0,True,http://purl.org/dc/terms/subject|http://dbpedia.org/ontology/country|http://www.w3.org/2000/01/rdf-schema#label,0,3,0,0,11.630362033843994,0.01215505599975586,0,2.7242770195007324,8.893929958343506
94641913_13_3863476391565959148.csv,,False,,0,0,0,0,0,0,0,0,0
94529139_0_3232108098873849348.csv,,False,,0,0,0,0,0,0,0,0,0
14107336_0_3506363793523926306.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,0.533972978591919,0.0024328231811523438,0,0.5315191745758057,2.09808349609375e-05
54051027_0_7026756885592951638.csv,,False,,0,0,0,0,0,0,0,0,0
69403297_2_2175902877295838348.csv,1,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,1.532688856124878,0.004467964172363281,0,1.5282020568847656,1.8835067749023438e-05
28243215_1_5610452142092065890.csv,2,False,http://dbpedia.org/ontology/country|http://www.w3.org/2000/01/rdf-schema#label,0,2,1,1,113.12656807899475,0.010182857513427734,0,3.9181950092315674,109.19819021224976
77632062_0_2292892375652659825.csv,,False,,0,0,1,0,0,0,0,0,0
76024718_2_6908343154941649258.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,1,0,20.953866004943848,0.005665779113769531,0,2.9370040893554688,18.01119613647461
41648740_0_6959523681065295632.csv,,False,,0,0,1,0,0,0,0,0,0
61483094_0_4075277537887508233.csv,,False,,0,0,0,0,0,0,0,0,0
54773498_0_4341462266113591159.csv,,False,,0,0,1,0,0,0,0,0,0
19654359_0_3020273135042459469.csv,,False,,0,0,1,0,0,0,0,0,0
32936911_182_7701303896656147086.csv,,False,,0,0,0,0,0,0,0,0,0
32098846_0_4488653948540751214.csv,,False,,0,0,0,0,0,0,0,0,0
33542937_177_5470739689203597436.csv,,False,,0,0,0,0,0,0,0,0,0
43964237_0_8794045370629210428.csv,,False,,0,0,0,0,0,0,0,0,0
97474843_6_7066896745469800894.csv,,False,,0,0,0,0,0,0,0,0,0
26611045_0_6746367941095256533.csv,,False,,0,0,0,0,0,0,0,0,0
59207069_4_7753300106744071070.csv,,False,,0,0,0,0,0,0,0,0,0
9236355_0_2228874555257851396.csv,,False,,0,0,1,0,0,0,0,0,0
57854801_0_1661074707552286501.csv,3,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,1.0770998001098633,0.004124879837036133,0,1.0729248523712158,5.0067901611328125e-05
70371959_0_7248177035488974282.csv,1,False,http://xmlns.com/foaf/0.1/primaryTopic|http://dbpedia.org/ontology/wikiPageDisambiguates|http://www.w3.org/2000/01/rdf-schema#label,0,3,0,0,5.119034051895142,0.0028328895568847656,0,2.978870153427124,2.137331008911133
59523103_0_2275976140216955204.csv,,False,,0,0,0,0,0,0,0,0,0
40267353_2_2384045885908782509.csv,1,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,6.732093095779419,0.005337953567504883,0,0.9344439506530762,5.792311191558838
21133717_14_4743040657362662857.csv,,False,,0,0,0,0,0,0,0,0,0
55600389_0_5880613671553215645.csv,,False,,0,0,0,0,0,0,0,0,0
24592192_0_1449930331605971322.csv,,False,,0,0,0,0,0,0,0,0,0
72504484_43_8279148711726695697.csv,,False,,0,0,0,0,0,0,0,0,0
72504484_122_9159367086125748071.csv,,False,,0,0,0,0,0,0,0,0,0
46728986_0_444959441861417753.csv,0,True,http://www.w3.org/1999/02/22-rdf-syntax-ns#type|http://www.w3.org/2000/01/rdf-schema#label,0,2,1,0,32.30168604850769,0.010221242904663086,0,1.5575690269470215,30.733895778656006
60419946_0_6950995484145471192.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,0.07733011245727539,0.0022242069244384766,0,0.07509493827819824,1.0967254638671875e-05
66975319_4_5997830201116388939.csv,,False,,0,0,0,0,0,0,0,0,0
70515524_0_5425995199745290007.csv,,False,,0,0,1,0,0,0,0,0,0
83317528_0_3210634546537826218.csv,,False,,0,0,0,0,0,0,0,0,0
11078802_0_7941208004513610907.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,1,1,23.72712016105652,0.012285232543945312,0,4.5396809577941895,19.175153970718384
25157526_0_2463227439282443231.csv,1,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,3.090207815170288,0.003011941909790039,0,3.0867199897766113,0.00047588348388671875
37413595_0_3469255995901768738.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,3.6112258434295654,0.002633810043334961,0,2.1578409671783447,1.4507510662078857
93162865_0_4661380442777459291.csv,,False,,0,0,0,0,0,0,0,0,0
79966524_0_1484492112455633784.csv,,False,,0,0,1,0,0,0,0,0,0
58366947_0_3203535355072917165.csv,,False,,0,0,0,0,0,0,0,0,0
81174246_0_428484255353142174.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,2.6911048889160156,0.002889871597290039,0,0.7053630352020264,1.9828519821166992
568509_0_5722261996256193195.csv,,False,,0,0,0,0,0,0,0,0,0
14816632_0_3081391886649508022.csv,1,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,1,0,0.9991068840026855,0.001974821090698242,0,0.9970760345458984,5.602836608886719e-05
2867461_9_4076106230106879066.csv,,False,,0,0,0,0,0,0,0,0,0
53239801_0_6039040367317189758.csv,,False,,0,0,0,0,0,0,0,0,0
29794780_2_7959320699748946876.csv,2,False,http://dbpedia.org/ontology/country|http://www.w3.org/2000/01/rdf-schema#label,0,2,1,0,16.5742449760437,0.008867740631103516,0,2.1319501399993896,14.433427095413208
40315458_0_6046678570941610878.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,2.2270162105560303,0.0027441978454589844,0,0.7648720741271973,1.459399938583374
1407964_0_6143485661029372227.csv,,False,,0,0,0,0,0,0,0,0,0
77694908_0_6083291340991074532.csv,,False,,0,0,1,0,0,0,0,0,0
8286121_0_8471791395229161598.csv,,False,,0,0,1,0,0,0,0,0,0
40844462_1_6230938203735169234.csv,,False,,0,0,1,0,0,0,0,0,0
10839274_0_8070025797940187411.csv,,False,,0,0,0,0,0,0,0,0,0
90646916_0_2176827423262506501.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,1,1,27.81326699256897,0.012188196182250977,0,2.920545816421509,24.88053297996521
72504484_115_3878084906030694878.csv,,False,,0,0,0,0,0,0,0,0,0
76329923_47_269201759153159563.csv,,False,,0,0,0,0,0,0,0,0,0
40534006_0_4617468856744635526.csv,,False,,0,0,0,0,0,0,0,0,0
60407824_0_793377497970388034.csv,,False,,0,0,0,0,0,0,0,0,0
23875987_0_1190686571784462532.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,12.149452924728394,0.007673025131225586,0,1.6941299438476562,10.447649955749512
34041816_1_4749054164534706977.csv,1,False,http://dbpedia.org/ontology/abstract|http://dbpedia.org/property/pushpinLabel|http://www.w3.org/2000/01/rdf-schema#label,1,2,0,0,28.242153882980347,0.0068738460540771484,0,2.3049259185791016,25.930354118347168
13421679_0_5058552107445971035.csv,,False,,0,0,0,0,0,0,0,0,0
1345836_0_6187292861722502195.csv,,False,,0,0,1,0,0,0,0,0,0
67093445_0_7283205747703070519.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,0.1546308994293213,0.0030417442321777344,0,0.15157604217529297,1.3113021850585938e-05
835554_1_7449861553979744172.csv,,False,,0,0,0,0,0,0,0,0,0
22547657_0_2409535727302869297.csv,,False,,0,0,0,0,0,0,0,0,0
14350448_0_5782903699576186549.csv,3,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,1,0,0.15520381927490234,0.0031778812408447266,0,0.15201401710510254,1.1920928955078125e-05
61644639_0_7266560845637668813.csv,,False,,0,0,0,0,0,0,0,0,0
40132163_2_7749844203110316260.csv,0,True,http://dbpedia.org/ontology/country|http://www.w3.org/2000/01/rdf-schema#label,0,2,0,0,21.9519259929657,0.006977081298828125,0,1.542283058166504,20.402665853500366
20195534_1_8120886615859121961.csv,0,True,http://dbpedia.org/property/placeOfDeath|http://www.w3.org/2000/01/rdf-schema#label,0,2,1,1,8.106422901153564,0.004930734634399414,0,2.4830081462860107,5.618484020233154
56290718_2_6960578138961286808.csv,3,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,7.227596044540405,0.004941225051879883,0,1.8292579650878906,5.393396854400635
74744432_1_6997335219916488272.csv,,False,,0,0,0,0,0,0,0,0,0
35188621_0_6058553107571275232.csv,,False,,0,0,1,0,0,0,0,0,0
38699298_0_695696105529252232.csv,4,False,http://dbpedia.org/ontology/abstract|http://dbpedia.org/property/currency|http://www.w3.org/2000/01/rdf-schema#label,0,3,1,0,8.21937108039856,0.004255056381225586,0,1.121164083480835,7.093951940536499
74207889_193_42088949085190649.csv,,False,,0,0,0,0,0,0,0,0,0
84364483_0_200040456240997258.csv,,False,,0,0,0,0,0,0,0,0,0
71910945_1_7018021537796505946.csv,,False,,0,0,0,0,0,0,0,0,0
67179268_0_2295221666082539065.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,0.3846302032470703,0.0023589134216308594,0,0.382249116897583,2.2172927856445312e-05
34543932_0_8689820424092869963.csv,,False,,0,0,0,0,0,0,0,0,0
28423212_0_2742990779532526553.csv,1,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,1,0,1.0532679557800293,0.002176046371459961,0,1.0510609149932861,3.0994415283203125e-05
14555698_1_23103564445699262.csv,0,True,http://www.w3.org/1999/02/22-rdf-syntax-ns#type|http://dbpedia.org/ontology/wikiPageExternalLink|http://www.w3.org/1999/02/22-rdf-syntax-ns#type|http://dbpedia.org/ontology/militaryUnitSize|http://www.w3.org/2000/01/rdf-schema#label,0,5,0,0,9.844111919403076,0.0032079219818115234,0,0.7947478294372559,9.046156167984009
60265522_0_8170059261649167008.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,1.5374407768249512,0.002298593521118164,0,1.535079002380371,6.318092346191406e-05
34722358_0_1552592420151432330.csv,,False,,0,0,0,0,0,0,0,0,0
16285599_0_7976130015296321847.csv,,False,,0,0,0,0,0,0,0,0,0
76275868_0_4528346580716713695.csv,,False,,0,0,1,0,0,0,0,0,0
35182166_0_8969211141216638082.csv,,False,,0,0,0,0,0,0,0,0,0
73988811_0_2775758476756716904.csv,,False,,0,0,1,0,0,0,0,0,0
40971682_1_708220616644103323.csv,,False,,0,0,0,0,0,0,0,0,0
6979972_1_1881100639400203869.csv,1,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,1,0,4.6955180168151855,0.00461125373840332,0,0.9961769580841064,3.694729804992676
74718406_0_3914457597478137388.csv,,False,,0,0,1,0,0,0,0,0,0
80665696_1_3362754331402969071.csv,,False,,0,0,0,0,0,0,0,0,0
42136723_0_289384981320036396.csv,1,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,1.865164041519165,0.003612041473388672,0,0.16095209121704102,1.7005999088287354
4636616_8_6539539572618746789.csv,,False,,0,0,1,0,0,0,0,0,0
54096131_6_4439202306604839557.csv,0,True,http://dbpedia.org/ontology/abstract|http://www.w3.org/2000/01/rdf-schema#label,0,2,0,0,18.638646841049194,0.008572816848754883,0,2.838948965072632,15.791125059127808
65641496_1_9183694737133310884.csv,,False,,0,0,1,0,0,0,0,0,0
52425262_0_5182099736652132739.csv,,False,,0,0,0,0,0,0,0,0,0
51868396_0_1119678589902929388.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,1,0,15.538882970809937,0.008590936660766602,0,2.4346859455108643,13.095606088638306
38390205_1_8150763005563658139.csv,,False,,0,0,1,0,0,0,0,0,0
68738525_0_3364633069390727860.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,0.559830904006958,0.0022325515747070312,0,0.5575811862945557,1.71661376953125e-05
58864412_0_2247318911149754674.csv,3,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,2.518033027648926,0.003201007843017578,0,1.03580904006958,1.4790229797363281
24339947_4_3416899111397649980.csv,,False,,0,0,0,0,0,0,0,0,0
4430589_3_6252073347670489743.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,3.7915232181549072,0.0025501251220703125,0,1.3309640884399414,2.4580090045928955
12151277_0_1262954734066545952.csv,,False,,0,0,0,0,0,0,0,0,0
57222332_0_6149526731016667168.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,9.42545485496521,0.006500959396362305,0,3.317535877227783,6.1014180183410645
22063172_0_1909307439535172487.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,0.5386569499969482,0.0019788742065429688,0,0.5366599559783936,1.811981201171875e-05
59165342_0_3980363442442546084.csv,,False,,0,0,0,0,0,0,0,0,0
47137584_0_5109961225899227154.csv,,False,,0,0,0,0,0,0,0,0,0
80237852_0_1302990044236773096.csv,,False,,0,0,0,0,0,0,0,0,0
7726089_0_5412236720470316378.csv,,False,,0,0,0,0,0,0,0,0,0
71671375_0_1715763047979962300.csv,,False,,0,0,1,0,0,0,0,0,0
4529948_0_1550758652841098872.csv,1,False,http://dbpedia.org/property/origin|http://dbpedia.org/ontology/country|http://www.w3.org/2000/01/rdf-schema#label,0,3,1,0,54.631511926651,0.021272897720336914,0,4.4785449504852295,50.131694078445435
64734047_0_5880705307495695536.csv,,False,,0,0,1,0,0,0,0,0,0
57824455_2_7523691173144221165.csv,2,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,1,0,5.2069408893585205,0.003804922103881836,0,0.7735939025878906,4.429542064666748
80885013_0_2043709142206907283.csv,,False,,0,0,1,0,0,0,0,0,0
83540521_2_7518677327607562857.csv,,False,,0,0,0,0,0,0,0,0,0
31213481_2_2218923381673410604.csv,2,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,0.8488409519195557,0.0025568008422851562,0,0.3282740116119385,0.518010139465332
24367383_0_2252404106647851634.csv,,False,,0,0,1,0,0,0,0,0,0
