"http://dbpedia.org/resource/Ethiopia","ethiopia","37"
"http://dbpedia.org/resource/Chile","chile","22"
"http://dbpedia.org/resource/Serbia","serbia","98"
"http://dbpedia.org/resource/Slovakia","slovakia","103"
"http://dbpedia.org/resource/Tunisia","tunisia","121"
"http://dbpedia.org/resource/Solomon_Islands","solomon islands","105"
"http://dbpedia.org/resource/Hungary","hungary","53"
"http://dbpedia.org/resource/Bulgaria","bulgaria","16"
"http://dbpedia.org/resource/Costa_Rica","costa rica","26"
"http://dbpedia.org/resource/Greece","greece","46"
"http://dbpedia.org/resource/Gabon","gabon","42"
"http://dbpedia.org/resource/Morocco","morocco","79"
"http://dbpedia.org/resource/El_Salvador","el salvador","36"
"http://dbpedia.org/resource/Zimbabwe","zimbabwe","132"
"http://dbpedia.org/resource/India","india","55"
"http://dbpedia.org/resource/Kuwait","kuwait","66"
"http://dbpedia.org/resource/Senegal","senegal","97"
"http://dbpedia.org/resource/Maldives","maldives","72"
"http://dbpedia.org/resource/Chad","chad","21"
"http://dbpedia.org/resource/Brazil","brazil","14"
"http://dbpedia.org/resource/Belize","belize","11"
"http://dbpedia.org/resource/Togo","togo","119"
"http://dbpedia.org/resource/Peru","peru","90"
"http://dbpedia.org/resource/Suriname","suriname","112"
"http://dbpedia.org/resource/Mauritania","mauritania","74"
"http://dbpedia.org/resource/China","china","23"
"http://dbpedia.org/resource/Turkey","turkey","122"
"http://dbpedia.org/resource/Syria","syria","115"
"http://dbpedia.org/resource/Pakistan","pakistan","87"
"http://dbpedia.org/resource/Indonesia","indonesia","56"
"http://dbpedia.org/resource/Hong_Kong","hong kong","52"
"http://dbpedia.org/resource/Venezuela","venezuela","128"
"http://dbpedia.org/resource/Guatemala","guatemala","47"
"http://dbpedia.org/resource/Zambia","zambia","131"
"http://dbpedia.org/resource/The_Bahamas","bahamas","7"
"http://dbpedia.org/resource/Cyprus","cyprus (greek)","28"
"http://dbpedia.org/resource/Afghanistan","afghanistan","1"
"http://dbpedia.org/resource/Singapore","singapore","102"
"http://dbpedia.org/resource/Trinidad_and_Tobago","trinidad &amp; tobago","120"
"http://dbpedia.org/resource/Barbados","barbados","9"
"http://dbpedia.org/resource/Northern_Cyprus","cyprus (turkish)","29"
"http://dbpedia.org/resource/Malta","malta","73"
"http://dbpedia.org/resource/Paraguay","paraguay","89"
"http://dbpedia.org/resource/Australia","australia","5"
"http://dbpedia.org/resource/Kenya","kenya","65"
"http://dbpedia.org/resource/Republic_of_Ireland","ireland","58"
"http://dbpedia.org/resource/Venezuela","country","69"
"http://dbpedia.org/resource/Switzerland","switzerland","114"
"http://dbpedia.org/resource/Venezuela","country","40"
"http://dbpedia.org/resource/Ecuador","ecuador","34"
"http://dbpedia.org/resource/Fiji","fiji","38"
"http://dbpedia.org/resource/France","france","41"
"http://dbpedia.org/resource/Colombia","columbia","24"
"http://dbpedia.org/resource/United_States","united states","126"
"http://dbpedia.org/resource/Poland","poland","92"
"http://dbpedia.org/resource/Algeria","algeria","2"
"http://dbpedia.org/resource/Niger","niger","84"
"http://dbpedia.org/resource/Papua_New_Guinea","papua new guinea","88"
"http://dbpedia.org/resource/Malawi","malawi","70"
"http://dbpedia.org/resource/Slovenia","slovenia","104"
"http://dbpedia.org/resource/The_Gambia","gambia","43"
"http://dbpedia.org/resource/Andorra","andorra","3"
"http://dbpedia.org/resource/Sri_Lanka","sri lanka","110"
"http://dbpedia.org/resource/Jamaica","jamaica","62"
"http://dbpedia.org/resource/Djibouti","djibouti","32"
"http://dbpedia.org/resource/Egypt","egypt","35"
"http://dbpedia.org/resource/Thailand","thailand","118"
"http://dbpedia.org/resource/Honduras","honduras","51"
"http://dbpedia.org/resource/Cameroon","cameroon","17"
"http://dbpedia.org/resource/Denmark","denmark","31"
"http://dbpedia.org/resource/Oman","oman","86"
"http://dbpedia.org/resource/Czechoslovakia","czechoslovakia","30"
"http://dbpedia.org/resource/Mongolia","mongolia","77"
"http://dbpedia.org/resource/United_Kingdom","united kingdom","125"
"http://dbpedia.org/resource/Guyana","guyana","49"
"http://dbpedia.org/resource/Japan","japan","63"
"http://dbpedia.org/resource/Haiti","haiti","50"
"http://dbpedia.org/resource/Ghana","ghana","45"
"http://dbpedia.org/resource/Spain","spain","109"
"http://dbpedia.org/resource/Malaysia","malaysia","71"
"http://dbpedia.org/resource/Tanzania","tanzania","117"
"http://dbpedia.org/resource/Uganda","uganda","123"
